theta_0,theta_1,FB_y_0,FB_y_1,y_0,y_1,FB_surplus,SB_surplus,info_rents,Actuarial premium at first-best,Actuarial premium at second-best,Cost of non-insurance,Expected positive loss,Probability of claim,Value of first-best coverage,Value of second-best coverage
0.44,-3.4,0.631305,7.8e-05,0.9675896465946071,0.08943189969135815,0.6242679656301708,0.6143060529474337,0.37611187276619995,0.328,0.254,1.159,2.225,0.198,1.035,0.932
0.47000000000000003,-3.4,0.59203,8.2e-05,0.8354146501813953,0.09392888006688166,0.7234510766792366,0.715129216517688,0.4730064833668697,0.334,0.27,1.259,2.225,0.198,1.142,1.052
0.5,-3.4,0.55743,7.3e-05,0.7780783189524625,0.09341397487092437,0.8330923504219754,0.8248409158549677,0.5808051581982345,0.34,0.277,1.37,2.225,0.198,1.258,1.172
0.2,-3.0,1.389413,0.000581,0.0,1.0,0.14874884348991302,0.0,0.002417627292068863,0.276,0.0,0.769,2.315,0.227,0.493,0.0
0.23,-3.0,1.218105,0.000407,1.5561805326726834,-1.102645595203623e-05,0.19711671108373438,0.19528627290865616,0.028809525090473964,0.3,0.254,0.822,2.315,0.227,0.572,0.513
0.26,-3.0,1.08463,0.000322,1.4197884208887586,-3.6095285019176686e-06,0.25172091001385766,0.24959222295632663,0.08146668263623391,0.32,0.272,0.879,2.315,0.227,0.652,0.589
0.29000000000000004,-3.0,0.977713,0.00022,1.2214680311769963,-3.5094474753777125e-06,0.3129959686480641,0.3116763589219531,0.1410289655345579,0.337,0.3,0.943,2.315,0.227,0.734,0.686
0.32,-3.0,0.890038,0.000167,1.071927950154217,-3.647397447156437e-08,0.38148634547899113,0.3806452175378271,0.208780231826742,0.351,0.322,1.014,2.315,0.227,0.82,0.783
0.35,-3.0,0.816671,0.000151,1.0120418921078809,0.0005122617158072522,0.45781257030688827,0.45671912737321346,0.2844049012343626,0.363,0.331,1.092,2.315,0.227,0.912,0.871
0.38,-3.0,0.754649,0.000127,0.9338804902175925,0.00015146967643531544,0.5426411668241924,0.5416284584601087,0.3682501223367398,0.374,0.344,1.178,2.315,0.227,1.01,0.971
0.41000000000000003,-3.0,0.701583,8e-05,0.8405658418508697,6.208179076878893e-05,0.6366543649604147,0.6359832295484117,0.4614221220655875,0.383,0.359,1.273,2.315,0.227,1.116,1.085
0.44,-3.0,0.65501,0.000137,0.7277699840810989,0.00033505455371705213,0.7405148808421286,0.740311682349787,0.5646656866767205,0.392,0.379,1.378,2.315,0.227,1.23,1.214
0.47000000000000003,-3.0,0.614543,0.00017,0.6272039677046474,0.00010486318868040564,0.8548254849443553,0.8548190116729955,0.6786518165483658,0.399,0.397,1.494,2.315,0.227,1.354,1.351
0.5,-3.0,0.57912,1e-06,0.57912,1e-06,0.9800845892204034,0.9800845892204034,0.8038141149183534,0.406,0.406,1.62,2.315,0.227,1.487,1.487
